"","AVGFACSAL","SAT_AVG","RET_FT4","PCIP12","PCIP46","COMP_2YR_TRANS_YR2_RT","IND_WDRAW_2YR_TRANS_YR2_RT","NOPELL_WDRAW_4YR_TRANS_YR2_RT","COMP_2YR_TRANS_YR3_RT","UNKN_4YR_TRANS_YR4_RT","DEP_ENRL_2YR_TRANS_YR4_RT","LO_INC_COMP_2YR_TRANS_YR6_RT","LOAN_UNKN_ORIG_YR6_RT","FIRSTGEN_COMP_2YR_TRANS_YR6_RT","DEP_WDRAW_2YR_TRANS_YR8_RT","IND_WDRAW_2YR_TRANS_YR8_RT","PELL_WDRAW_4YR_TRANS_YR8_RT","IND_INC_PCT_H2","GT_25K_P6","MN_EARN_WNE_P6","COSTT4_A","RETURN"
"452054",4772,1001.23598571429,0.685133292857143,1,0,0.008135593,0.018850141,0.0315969081476333,0.01043956,0.00627565938816666,0.0125903586148,0.015544042,0.00961020495983332,0.016025641,0.033742331,0.019633508,0.043708609,0.0135314407,0.531,28000,24497,0.142997101685921
"452090",5746.1310715565,934.112533333333,0.4,0,0,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.0212067106056667,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,23107,0.532003289046609
"452115",2928,896.7586,0.505577632142857,0.2092,0,0.008583056,0.030555556,0.051535088,0.013823235,0.005128522,0.017287745,0.024409658,0.008456905,0.021175005,0.07773386,0.070935961,0.145234987,0.0040465851,0.363,22100,15462,0.429310567843746
"453127",6639,972.417733333333,0,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32554,0.219512195121951
"453163",6478,974.7863,0.5,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32554,0.219512195121951
"453215",6549,972.483133333333,0.3333,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32554,0.219512195121951
"453455",3798,889.155866666667,0.506601102799423,0,0,0.008536585,0.04676259,0.0831558844236333,0.012884753,0.005396125,0.017268446,0.0319122648116666,0.013394726,0.027952481,0.112271541,0.063577586,0.118988597,0.00559188182904667,0.296,19700,26668,-0.261286935653217
"453464",4048,888.303066666667,0.493716870634921,0,0,0.008536585,0.04676259,0.0847504174172999,0.012884753,0.005396125,0.017268446,0.0318603803296666,0.013394726,0.027952481,0.112271541,0.063577586,0.118988597,0.00572682346098667,0.296,19700,24819,-0.2062532737016
"453473",3750,889.155866666667,0.50586076946609,0,0,0.008536585,0.04676259,0.0832911618346333,0.012884753,0.005396125,0.017268446,0.0319809154822666,0.013394726,0.027952481,0.112271541,0.063577586,0.118988597,0.00555721241394667,0.296,19700,26668,-0.261286935653217
"454625",2930,896.898233333334,0.505994105476191,0.1675,0,0.008583056,0.030555556,0.051535088,0.013823235,0.005128522,0.017287745,0.024409658,0.008456905,0.021175005,0.07773386,0.070935961,0.145234987,0.0040465851,0.363,22100,18630,0.186258722490607
"455585",3423,1026.87306666667,1,0,0,0.011104942,0.036943745,0.035714286,0.011700183,0.00819843277256665,0.028670721,0.034437947,0.010211268,0.029571984,0.076219512,0.06075419,0.126634549,0.0240050537,0.593,30400,30362,0.00125156445556946
"455655",4134,894.676966666667,0.536068563333333,0.069,0,0.010975357,0.04811609,0.055737705,0.020022002,0.007033409,0.01862631,0.036131184,0.048512586,0.03808752,0.091778203,0.061764706,0.108839779,0.0034865702,0.332,20800,26468,-0.214145383104126
"455716",3696,891.3836,0.510866043809524,0.4021,0,0.008583056,0.030555556,0.051535088,0.013823235,0.005128522,0.017287745,0.024409658,0.008456905,0.021175005,0.07773386,0.070935961,0.145234987,0.0040465851,0.363,22100,7350,2.00680272108844
"456010",4594,942.275955555556,0.6364,0,0,0.013074842,0.022659511,0.04697286,0.016177352,0.004954761,0.02559415,0.031933767,0.004749184,0.030518098,0.068516912,0.044871795,0.11563981,0.0153897625,0.467,27200,28629,-0.0499144224387858
"456038",4084,989.844041774892,0.726617333333333,0,0,0.005969301,0.01455168,0.009246088,0.009116958,0.004374453,0.008521517,0.02062975,0.007268322,0.018099548,0.02490566,0.024482658,0.047791894,0.0193673338,0.505,27100,23086.0715616404,0.173867971761341
"456056",2831,896.626966666667,0.4531,0.1525,0,0.008583056,0.030555556,0.051535088,0.013823235,0.005128522,0.017287745,0.024409658,0.008456905,0.021175005,0.07773386,0.070935961,0.145234987,0.0040465851,0.363,22100,20008,0.104558176729308
"456250",4632.03041428572,918.096133333333,0.600226413333334,1,0,0.023322776,0.03572966,0.0508364537035666,0.032610983,0.032394625,0.013033175,0.032569361,0.008974359,0.028473804,0.028358209,0.031774051,0.028640442,0.0100104275,0.415,23700,24199.1675750233,-0.020627468836511
"456278",3598,887.475266666667,0.499584464047715,0,0,0.01097561,0.04805492,0.0818444931341333,0.010493827,0.004253745,0.021621622,0.0308231214656666,0.008445298,0.026494147,0.11143695,0.08560794,0.138677589,0.00620982256692333,0.243,17300,25840,-0.330495356037152
"456296",4781,922.0125,0.4231,0,0,0.010294118,0.021285838,0.076335878,0.011747953,0.006580184,0.015060241,0.03012287,0.010886076,0.026838433,0.040748899,0.027928627,0.125140292,0.0106651698,0.456,25300,22291,0.134987214570903
"456348",5461,933.8286,0.2901,0,0,0.009316141,0.030054899,0.063967136,0.014723615,0.011389522,0.0205691711865,0.025569761,0.025008336,0.022551092,0.059278351,0.033084312,0.128093159,0.0081728435,0.632,35400,37108,-0.0460278107146707
"456393",4583,941.027699999999,0.144905917243867,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26194,0.298007177216156
"456409",4708,943.831999999999,0.564892947882965,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,28368,0.19853355893965
"456418",4962,941.195566666666,0.159789862958153,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26525,0.281809613572102
"456427",5541,941.099866666666,0.136517735180375,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26353,0.290175691572117
"456436",5020,943.776599999999,0.507416855660743,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27656,0.229389644200174
"456445",5154,941.216899999999,0.408424514811527,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26686,0.274076294686352
"456621",6510,972.831933333333,0.306954478554262,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32520.3719139256,0.220773246538426
"456630",6111,970.6224,0.419911925300294,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32554,0.219512195121951
"456667",6688,973.767033333333,0,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32554,0.219512195121951
"456782",3925,963.235399999999,0.4,0,0,0.011104942,0.036943745,0.035714286,0.011700183,0.00803972842399999,0.028670721,0.034437947,0.010211268,0.029571984,0.076219512,0.06075419,0.126634549,0.0240050537,0.593,30400,27810,0.0931319669183747
"456791",4046,991.597833333333,1,0,0,0.007660293,0.042752955,0.040449438,0.009244928,0.036816065,0.021084337,0.0293259003324,0.0202675250685667,0.027667984,0.0536481096713333,0.0478438638957666,0.1063879563927,0.0052680222,0.537,29100,23203,0.254148170495195
"456852",3599,958.454229761905,0.562565154448885,0,0,0.007483819,0.033258714,0.0484215741861333,0.018155927,0.004179001,0.013001696,0.030726257,0.007880664,0.028462998,0.04214223,0.048479506,0.081690141,0.0107061972,0.466,28100,24118,0.165104900903889
"456959",5788,1149,0.7857,0,0,0.007065311,0.0170284372237333,0.014905149,0.00926528,0.002333178,0.0167816552858667,0.014476615,0.006897772,0.019002375,0.026068622,0.027678571,0.051626016,0.0147643384,0.775,44700,22141,1.01887900275507
"457004",5561,889.467933333333,0.528561364704185,0,0,0.008536585,0.04676259,0.0842760620903666,0.012884753,0.005396125,0.017268446,0.0316373632441666,0.013394726,0.027952481,0.112271541,0.063577586,0.118988597,0.00637761138818,0.296,19700,25666,-0.232447596041456
"457022",4040,945.945999999999,0,0,0,0.010660487,0.037787514,0.044925125,0.017226277,0.018762564,0.022624434,0.0262651796032,0.0116197817874,0.019011407,0.050583658,0.037339557,0.147562582,0.0145711907,0.566,30900,24317,0.270715960027964
"458256",2748,902.237266666667,0.7167,0.1591,0,0.008583056,0.030555556,0.051535088,0.013823235,0.005128522,0.017287745,0.024409658,0.008456905,0.021175005,0.07773386,0.070935961,0.145234987,0.0040465851,0.363,22100,21509,0.0274768701473802
"458432",3307,889.817133333334,0.397665110751328,0,0,0.006582155,0.037665946,0.053672316,0.011428571,0.008722959,0.0209080538415667,0.025210084,0.009881423,0.017150396,0.086378738,0.083260298,0.132493484,0.005389625,0.415,23900,23678,0.00937579187431371
"458441",3806,892.941766666667,0.532561454545455,0,0,0.010975357,0.04811609,0.055737705,0.020022002,0.007033409,0.01862631,0.036131184,0.048512586,0.03808752,0.091778203,0.061764706,0.108839779,0.0034865702,0.332,20800,26044,-0.201351558900323
"458496",3981,942.253922222223,0.5263,0.5698,0,0.013074842,0.022659511,0.04697286,0.016177352,0.004954761,0.02559415,0.031933767,0.004749184,0.030518098,0.068516912,0.044871795,0.11563981,0.0153897625,0.467,27200,31586,-0.138858988159311
"458502",3984,898.004127272728,0.375584541428572,0,0,0.012330199,0.053770853,0.038863976,0.021602329,0.004336513,0.024570025,0.046917131,0.0136685,0.042777778,0.093830334,0.065330364,0.117484597,0.0062011943,0.386,22700,20711,0.0960359229395008
"458593",2745,896.932366666667,0.516162373658009,0.1787,0,0.008583056,0.030555556,0.051535088,0.013823235,0.005128522,0.017287745,0.024409658,0.008456905,0.021175005,0.07773386,0.070935961,0.145234987,0.0040465851,0.363,22100,18947,0.166411569113844
"458742",4139,965.990933333333,0.6364,0,0,0.011104942,0.036943745,0.035714286,0.011700183,0.00786669555443332,0.028670721,0.034437947,0.010211268,0.029571984,0.076219512,0.06075419,0.126634549,0.0240050537,0.593,30400,26927,0.128978348869165
"458885",6193,971.142933333333,0.430653706765495,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32478.0527691651,0.222363923174959
"458919",6474,972.845933333333,0.4286,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32554,0.219512195121951
"458937",6111,970.6224,0.427426802220041,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32464.2777024985,0.222882590021235
"458955",6389,974.126466666667,0.454384989041814,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32526.7925146471,0.220532272959983
"458964",6986,970.245566666666,0.1667,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32554,0.219512195121951
"458973",6560,972.483133333333,0,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32554,0.219512195121951
"458982",4444,976.8744,0.4795,0.7317,0,0.006617903,0.040189125,0.057142857,0.015302219,0.005970149,0.0208086721512,0.032755299,0.0115776320455333,0.028697572,0.06741573,0.049792531,0.078014184,0.0151843818,0.544,30200,31351,-0.036713342477114
"459107",3612,898.238293939394,0.5,0,0,0.012330199,0.053770853,0.038863976,0.021602329,0.004336513,0.024570025,0.046917131,0.0136685,0.042777778,0.093830334,0.065330364,0.117484597,0.0062011943,0.386,22700,20755,0.0937123584678391
"459259",5234,946.628666666666,0.1333,0,0,0.015670706,0.039082727,0.066634003,0.021815161,0.010444833,0.028962188,0.032329317,0.006464924,0.028593709,0.029147982,0.037935598,0.221343874,0.0198784933,0.58,34800,28471,0.22229637174669
"459268",5104,947.696366666666,0.5263,0,0,0.015670706,0.039082727,0.066634003,0.021815161,0.010444833,0.028962188,0.032329317,0.006464924,0.028593709,0.029147982,0.037935598,0.221343874,0.0198784933,0.58,34800,28881,0.204944427132025
"459587",5085,940.987033333333,0.14549088962482,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,25911,0.312184014511211
"459596",5154,945.657199999999,0.589654432327409,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,28894,0.176714888904271
"459602",5176,945.446699999999,0.588876668994076,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,28613,0.188271065599553
"459611",5056,944.082799999999,0.570100374549631,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27428,0.239609158524136
"459620",5196,945.433266666666,0.582979348994076,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27139,0.252809609786654
"459639",5640,944.619666666666,0.584792652005772,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26613,0.277571111862624
"459648",3750,941.027699999999,0.162742893910534,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,25173,0.350653477932706
"459657",4776,941.027699999999,0.144913456291486,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,25344,0.341540404040404
"459666",4944,941.167566666666,0.333647415839096,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26608,0.277811184606134
"459675",5531,941.186399999999,0.376638906156556,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26832,0.267143709004174
"459684",4680,941.145566666666,0.178384192958153,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26525,0.281809613572102
"459693",6219,941.756533333333,0,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,26800,0.26865671641791
"459709",4639,943.701599999999,0.535737488994076,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27139,0.252809609786654
"459718",5104,943.660933333333,0.525707842327409,0,0,0.006893369,0.029339853,0.036825954,0.006985228,0.023048297,0.010621921,0.020873599,0.019602851,0.020045558,0.069049553,0.041760216,0.149405024,0.0098172538,0.593,34000,27586,0.232509243819329
"459842",4984,958.698899999999,0.6522,0,0,0.010660487,0.037787514,0.044925125,0.017226277,0.018762564,0.022624434,0.0260901715699,0.0109358456701,0.019011407,0.050583658,0.037339557,0.147562582,0.0145711907,0.566,30900,23712,0.303137651821862
"459851",5943,955.177399999999,0.6154,0,0,0.010660487,0.037787514,0.044925125,0.017226277,0.018762564,0.022624434,0.026091594309,0.0109514384401667,0.019011407,0.050583658,0.037339557,0.147562582,0.0145711907,0.566,30900,23928,0.291374122367101
"459930",3487,918.3754,0.608836635,0,0,0.124761177,0.182384342,0.017817372,0.089456246,0.0220788566687333,0.034366577,0.030405405,0.047037263,0.024447031,0.039534884,0.032911392,0.0875,0.0090143343,0.496,26600,24722,0.0759647277728339
"459994",7535,970.807233333333,0,0,0,0.011399523,0.035042017,0.064516129,0.01468007,0.009466232,0.022426096,0.028235294,0.008039528,0.024267101,0.058267717,0.038028716,0.176559833,0.0162237662,0.667,39700,32554,0.219512195121951
"460039",3963,930.6442,0.2,0,0,0.007660293,0.042752955,0.040449438,0.009244928,0.036816065,0.021084337,0.0296017529005333,0.0198206849364667,0.027667984,0.0555672278138333,0.0481722574316333,0.0985749744296665,0.0052680222,0.537,29100,23926,0.216250104488841
"460048",3757,930.351733333334,0.25,0,0,0.007660293,0.042752955,0.040449438,0.009244928,0.036816065,0.021084337,0.0296572045055666,0.0197078509594334,0.027667984,0.0554908031883667,0.0481575341393,0.0983150772747666,0.0052680222,0.537,29100,22330,0.303179579041648
"460136",5135,987.861083333334,0.762642076666667,0,0,0.005969301,0.01455168,0.009246088,0.009116958,0.004374453,0.008521517,0.02062975,0.007268322,0.018099548,0.02490566,0.024482658,0.047791894,0.0193673338,0.505,27100,17811.3838333333,0.521498848915008
"460215",3470,896.792333333334,0.507404347142857,0,0,0.008583056,0.030555556,0.051535088,0.013823235,0.005128522,0.017287745,0.024409658,0.008456905,0.021175005,0.07773386,0.070935961,0.145234987,0.0040465851,0.363,22100,21721,0.0174485520924451
"460349",9326,1049.08303333333,0.783847703333333,0,0,0.005515068,0.026525199,0.034665383,0.012404383,0.003937824,0.0203908840641,0.020301244,0.00584401,0.027088036,0.051589129,0.037900875,0.095862352,0.0243111831,0.609,31300,31521.1046136788,-0.00701449445978011
